Parcours (ID);Parcours (libellé court);Ligne (ID);Ligne (nom court);Point d'arrêt (ID);Point d'arrêt (nom);Ordre;Montée autorisée;Descente autorisée
0219-A-2264-2366;;0219;219;2309;Ker Lann;14;true;true
0067-A-2089-1167;;0067;67;2089;Rigourdière;1;true;true
0219-A-2264-2366;;0219;219;2377;Corbières;16;true;true
0067-A-2089-1167;;0067;67;2039;Bordage;2;true;true
0219-A-2264-2366;;0219;219;2365;Brossolette;17;true;true
0067-A-2089-1167;;0067;67;2057;Cesson Gare;3;true;true
0219-A-2264-2366;;0219;219;2367;Anita Conti;18;true;true
0067-A-2089-1167;;0067;67;2060;Rond Point de Bray;6;true;true
0219-B-2366-2263;;0219;219;2289;Jules Vallès;10;true;true
0067-A-2089-1167;;0067;67;1609;Tournebride;9;true;true
0219-B-2366-2263;;0219;219;2263;Jean Jaurès;18;true;true
0067-A-2089-1167;;0067;67;1528;Piletière;10;true;true
0219-B-2366-2263-2365;;0219;219;2237;Aire Libre;13;true;true
0067-A-4151-1167;;0067;67;4153;Saules;3;true;true
0219-B-2366-2263-2365;;0219;219;2223;Abbé Grimault;14;true;true
0067-A-4151-1167;;0067;67;4154;Provence;4;true;true
0219-B-2366-2281;;0219;219;2311;Coeur de Campus;7;true;true
0067-A-4151-1167;;0067;67;4156;Pâtis;6;true;true
0219-B-2366-2281;;0219;219;2238;Centre Météo;12;true;true
0067-A-4151-1167-2057;;0067;67;4151;Anjou;1;true;true
0219-B-2366-2281;;0219;219;2206;Maltière;20;true;true
0067-A-4151-1167-2057;;0067;67;2085;Champelé;8;true;true
0220-A-4019-2091;;0220;220;4019;Botrel;1;true;true
0067-A-4151-1167-2057;;0067;67;2060;Rond Point de Bray;14;true;true
0220-A-4019-2091;;0220;220;4004;Foyer;3;true;true
0067-A-4151-1167-2057;;0067;67;2016;Taillis;15;true;true
0220-A-4019-2091;;0220;220;2052;Lycée Ozanam;8;true;true
0067-A-4151-1167-2057;;0067;67;1167;République;22;true;true
0220-B-2091-4001;;0220;220;2091;Lycée Sévigné;1;true;true
0067-A-4151-1167-2089;;0067;67;4151;Anjou;1;true;true
0220-B-2091-4001-4020;;0220;220;4012;Acigné Mairie;8;true;true
0067-A-4151-1167-2089;;0067;67;4153;Saules;3;true;true
0220-B-2091-4001-4020;;0220;220;4020;Botrel;10;true;true
0067-A-4151-1167-2089;;0067;67;4162;Turbanière;7;true;true
0221-A-2115-2091;;0221;221;2072;Calendrou;2;true;true
0067-A-4151-1167-2089;;0067;67;2089;Rigourdière;10;true;true
0221-A-2115-2091;;0221;221;3311;Fouillard;5;true;true
0067-A-4151-1167-2089;;0067;67;1166;Musée Beaux Arts;22;true;true
0221-A-2115-2091;;0221;221;3312;Juteauderies;6;true;true
0067-A-4151-1167-2089;;0067;67;1167;République;23;true;true
0221-A-2115-2091;;0221;221;3304;Anne de Bretagne;8;true;true
0067-B-1167-2161;;0067;67;2062;Rond Point de Bray;9;true;true
0221-A-2115-2091;;0221;221;2091;Lycée Sévigné;12;true;true
0067-B-1167-2161;;0067;67;2063;Monniais;10;true;true
0221-A-3302-2091;;0221;221;2091;Lycée Sévigné;6;true;true
0067-B-1167-4151;;0067;67;4163;Turbanière;2;true;true
0221-A-3310-2091;;0221;221;3302;Thorigné Mairie;6;true;true
0067-B-1167-4151;;0067;67;4158;Destiers;4;true;true
0221-A-3310-2091;;0221;221;2052;Lycée Ozanam;10;true;true
0067-B-1167-4151;;0067;67;4159;Provence;5;true;true
0221-B-2091-2114;;0221;221;3306;Juteauderies;10;true;true
0067-B-1167-4151;;0067;67;4161;Mainguère;7;true;true
0221-B-2091-3309;;0221;221;2091;Lycée Sévigné;1;true;true
0067-B-1167-4151-2103;;0067;67;1522;Piletière;5;true;true
0221-B-2091-3309;;0221;221;3320;Pâtis du Moulinet;4;true;true
0067-B-1167-4151-2103;;0067;67;2064;Peupliers;11;true;true
0222-A-4604-2401;;0222;222;4609;Chopinais;5;true;true
0067-B-1167-4151-2103;;0067;67;2103;Rigourdière;14;true;true
0222-A-4604-2401;;0222;222;2432;J. Sébastien Bach;8;true;true
0067-B-1167-4151-2106;;0067;67;1610;Tournebride;6;true;true
0222-A-4604-2401;;0222;222;2418;Betton Mairie;10;true;true
0067-B-1167-4151-2106;;0067;67;2063;Monniais;10;true;true
0222-B-2401-4603;;0222;222;2457;Pont Brand;3;true;true
0067-B-1167-4151-2106;;0067;67;2106;Champelé;15;true;true
0222-B-2401-4603;;0222;222;2458;Gentilhommière;8;true;true
0067-B-1167-4151-2106;;0067;67;4159;Provence;20;true;true
0222-B-2401-4603;;0222;222;4608;Chevaigné Gare;11;true;true
0068-A-4507-1529;;0068;68;4504;Flume;5;true;true
0222-B-2401-4603;;0222;222;4601;Chevaigné Mairie;12;true;true
0068-B-1529-4507;;0068;68;1297;Villejean-Université;2;true;true
0222-B-2401-4603;;0222;222;4603;Pommiers;14;true;true
0068-B-1529-4507;;0068;68;1537;Léonard;4;true;true
0223-A-2451-2841;;0223;223;2432;J. Sébastien Bach;2;true;true
0068-B-1529-4507;;0068;68;2837;La Brosse;8;true;true
0223-A-2451-2841;;0223;223;2409;Housset;5;true;true
0068-B-1529-4507;;0068;68;4505;Gévezé Mairie;10;true;true
0223-A-4604-2841;;0223;223;4604;Pommiers;1;true;true
0068-B-1529-4507;;0068;68;4507;Cheval Blanc;13;true;true
0223-B-2804-4603;;0223;223;2403;Brocéliande;2;true;true
0070-A-3951-9222;;0070;70;3953;Bourg;3;true;true
0223-B-2804-4603;;0223;223;4601;Chevaigné Mairie;6;true;true
0070-A-3951-9222;;0070;70;9222;Cesson - Viasilva;13;true;true
0223-B-2804-4603;;0223;223;4603;Pommiers;8;true;true
0070-B-9227-3951;;0070;70;3959;Tronchay;9;true;true
0223-B-2804-4603-2416;;0223;223;2829;Maison Blanche;2;true;true
0071-A-3951-1724;;0071;71;3951;Cropy;1;true;true
0223-B-2804-4603-2416;;0223;223;2414;Housset;4;true;true
0071-A-3951-1724;;0071;71;4605;Fonderies;7;true;true
0223-B-2804-4603-2416;;0223;223;2463;Basse Robinais;9;true;true
0071-A-3951-1724;;0071;71;4606;Chevaigné Mairie;8;true;true
0223-B-2804-4603-2416;;0223;223;4603;Pommiers;14;true;true
0071-A-3951-1724;;0071;71;2411;Betton Vallée;17;true;true
0224-A-2841-4074;;0224;224;3510;Belle Epine;3;true;true
0071-A-3951-1724;;0071;71;1485;Saint-Laurent;19;true;true
0224-A-2841-4074;;0224;224;3513;Pierre Texier;6;true;true
0071-A-4604-1724;;0071;71;4609;Chopinais;5;true;true
0224-B-4073-2841;;0224;224;4056;Sénestrais;5;true;true
0071-A-4604-1724;;0071;71;1485;Saint-Laurent;14;true;true
0224-B-4073-2841;;0224;224;3504;Courtines;10;true;true
0071-B-1724-3951;;0071;71;1724;Les Gayeulles;1;true;true
0224-B-4073-2841;;0224;224;3506;Décoparc;12;true;true
0071-B-1724-3951;;0071;71;2436;Betton Rue de Rennes;7;true;true
0224-B-4073-2841;;0224;224;2841;Jean-Paul II;13;true;true
0071-B-1724-3951;;0071;71;2417;Betton Centre;8;true;true
0225-A-2841-3125;;0225;225;2841;Jean-Paul II;1;true;true
0071-B-1724-3951;;0071;71;2458;Gentilhommière;10;true;true
0225-A-2841-3125;;0225;225;3169;Beausoleil;3;true;true
0071-B-1724-3951;;0071;71;4608;Chevaigné Gare;13;true;true
0225-A-2841-3125;;0225;225;3167;Champalaune;4;true;true
0071-B-1724-3951;;0071;71;3951;Cropy;21;true;true
0226-A-3502-3162;;0226;226;3162;Centre scolaire Pacé;5;true;true
0071-B-1724-4603;;0071;71;1428;Hôtel de Région;2;true;true
0226-A-4055-3162;;0226;226;3514;Fougerolle;4;true;true
0071-B-1724-4603;;0071;71;2413;Enseigne Abbaye;6;true;true
0226-A-4055-3162;;0226;226;3505;Belle Epine;6;true;true
0071-B-1724-4603;;0071;71;2458;Gentilhommière;10;true;true
0226-A-4055-3162;;0226;226;3162;Centre scolaire Pacé;7;true;true
0071-B-1724-4603;;0071;71;4610;Chopinais;12;true;true
0226-A-4073-3162;;0226;226;4073;Besneraie;1;true;true
0072-A-1315-4708;;0072;72;2262;Vallon;6;true;true
0226-A-4507-3162;;0226;226;4510;Prés Verts;3;true;true
0072-A-1315-4708;;0072;72;2704;Janais;7;true;true
0226-A-4507-3162;;0226;226;4053;Métairie;7;true;true
0072-A-1315-4708;;0072;72;2907;Croix aux Potiers;8;true;true
0226-A-4507-3162;;0226;226;3503;Montgermont Mairie;14;true;true
0072-A-1315-4708;;0072;72;2918;Callouët;9;true;true
0226-A-4507-3162;;0226;226;3505;Belle Epine;16;true;true
0072-A-1315-4708;;0072;72;2921;Collège Pôle Sud;12;true;true
0226-B-3162-4074;;0226;226;3162;Centre scolaire Pacé;1;true;true
0072-A-1315-4708;;0072;72;2922;Vieux Bourg;13;true;true
0226-B-3162-4074;;0226;226;3510;Belle Epine;3;true;true
0072-A-1315-4708;;0072;72;3904;Chemin Vert;23;true;true
0226-B-3162-4074;;0226;226;4057;Sénestrais;9;true;true
0072-A-1315-4708;;0072;72;3901;Bois Esnault;26;true;true
0226-B-3162-4507;;0226;226;4059;La Chapelle Centre;2;true;true
0072-A-1534-2945;;0072;72;1450;Coubertin;3;true;true
0227-A-3162-3732;;0227;227;3711;Vigne;9;true;true
0072-A-1534-2945;;0072;72;2923;Cornouaille;13;true;true
0227-A-3162-3732;;0227;227;3714;Saint-Gilles Centre;11;true;true
0072-A-1534-3901;;0072;72;2262;Vallon;5;true;true
0227-A-3162-3763;;0227;227;3763;Lion d'Or;5;true;true
0072-A-1534-3901;;0072;72;2918;Callouët;8;true;true
0227-B-3732-3162;;0227;227;3705;Saint-Gilles Centre;4;true;true
0072-A-1534-3901;;0072;72;2924;Argoat;14;true;true
0227-B-3732-3162;;0227;227;3708;Vigne;6;true;true
0072-A-1534-3901;;0072;72;3915;Caliorne;24;true;true
0227-B-3732-3162;;0227;227;3758;Tertre;13;true;true
0072-A-1534-3901-2272;;0072;72;2907;Croix aux Potiers;8;true;true
0227-B-3732-3162;;0227;227;3162;Centre scolaire Pacé;14;true;true
0072-A-1534-3901-2272;;0072;72;2924;Argoat;15;true;true
0227-B-3756-3162;;0227;227;3757;Vezin Centre;2;true;true
0072-A-1534-3901-2272;;0072;72;3904;Chemin Vert;23;true;true
0228-A-4073-1578;;0228;228;4056;Sénestrais;5;true;true
0072-A-1534-3901-2272;;0072;72;3901;Bois Esnault;26;true;true
0228-A-4073-1578;;0228;228;3504;Courtines;10;true;true
0072-A-1534-3901-2272-2749;;0072;72;1449;Norvège;2;true;true
0228-B-1640-4074;;0228;228;4074;Besneraie;13;true;true
0072-A-1534-3901-2272-2749;;0072;72;2918;Callouët;10;true;true
0229-A-2365-4212;;0229;229;4209;Avenir;5;true;true
0072-A-1534-3901-2272-2749;;0072;72;2920;Auditoire;12;true;true
0229-A-2367-3869;;0229;229;3863;Mordelles Lilas;9;true;true
0072-A-1534-3901-2272-2749;;0072;72;2921;Collège Pôle Sud;13;true;true
0229-A-2367-4212;;0229;229;4211;Calvaire;6;true;true
0072-A-1534-3901-2272-2749;;0072;72;2924;Argoat;16;true;true
0229-B-4201-2365;;0229;229;2320;Croix Madame;5;true;true
0072-A-1534-3901-2272-2749;;0072;72;3910;Fontaine Blanche;21;true;true
0229-B-4201-2365;;0229;229;2366;Aire du 8 Mai;6;true;true
0072-A-1534-3901-2272-2749;;0072;72;3904;Chemin Vert;24;true;true
0230-B-2366-3801;;0230;230;3220;Surcouf;6;true;true
0072-A-1534-4708;;0072;72;2704;Janais;6;true;true
0230-B-2366-3801;;0230;230;3808;La Motte;10;true;true
0072-A-1534-4708;;0072;72;2924;Argoat;14;true;true
0230-B-2366-3801;;0230;230;3839;Salle de Sports;12;true;true
0072-A-1534-4708;;0072;72;2930;Constant Mérel;16;true;true
0231-A-2366-4760;;0231;231;2366;Aire du 8 Mai;1;true;true
0072-A-1534-4708;;0072;72;3909;Renaissance;18;true;true
0231-A-2366-4760;;0231;231;3910;Fontaine Blanche;4;true;true
0072-A-1534-4708;;0072;72;3912;Pont-Péan Mairie;21;true;true
0231-A-2366-4760;;0231;231;3915;Caliorne;9;true;true
0072-A-1534-4708;;0072;72;3901;Bois Esnault;25;true;true
0231-A-2366-4760;;0231;231;4710;Bout de Lande;11;true;true
0072-A-2942-3901;;0072;72;2942;Collège Pôle Sud;1;true;true
0231-A-2367-3901;;0231;231;2367;Anita Conti;1;true;true
0072-A-2942-3901;;0072;72;2922;Vieux Bourg;2;true;true
0231-A-2367-3901;;0231;231;3914;Mouton Blanc;9;true;true
0072-A-2942-3901;;0072;72;2927;Parc de Loisirs;5;true;true
0231-A-2367-4760;;0231;231;3901;Bois Esnault;9;true;true
0072-A-2942-3901;;0072;72;2930;Constant Mérel;6;true;true
0231-A-2367-4760;;0231;231;4710;Bout de Lande;10;true;true
0072-A-2942-3901;;0072;72;2945;Ferme des Peupliers;7;true;true
0231-A-2367-4760;;0231;231;4712;Estuaires;11;true;true
0072-A-2942-3901;;0072;72;3909;Renaissance;8;true;true
0231-A-2367-4760;;0231;231;4705;Laillé Eglise;15;true;true
0072-A-2942-3901;;0072;72;3912;Pont-Péan Mairie;11;true;true
0231-A-2367-4760-2366;;0231;231;2367;Anita Conti;1;true;true
0072-B-3901-1534;;0072;72;3902;Caliorne;2;true;true
0231-A-2367-4760-2366;;0231;231;3910;Fontaine Blanche;5;true;true
0072-B-3901-1534;;0072;72;2928;Constant Mérel;10;true;true
0231-A-2367-4760-2366;;0231;231;3911;Rivaudière;6;true;true
0072-B-3901-1534;;0072;72;2915;Collège Pôle Sud;15;true;true
0231-A-2367-4760-2366;;0231;231;3904;Chemin Vert;8;true;true
0072-B-3901-1534;;0072;72;2917;Chartres Centre;17;true;true
0231-B-3901-2367;;0231;231;3906;Rivaudière;4;true;true
0072-B-3901-1534-2272;;0072;72;3905;Pont-Péan Mairie;5;true;true
0231-B-3901-2367;;0231;231;2366;Aire du 8 Mai;7;true;true
0072-B-3901-1534-2272;;0072;72;1457;Norvège;25;true;true
0231-B-3903-2367;;0231;231;3906;Rivaudière;3;true;true
0072-B-3901-1534-2272;;0072;72;1534;Henri Fréville;26;true;true
0231-B-3903-2367;;0231;231;2366;Aire du 8 Mai;6;true;true
0072-B-3901-1534-2749-2272;;0072;72;2912;Argoat;12;true;true
0231-B-4708-2367;;0231;231;4708;Gingouillère;1;true;true
0072-B-3901-1534-2749-2272;;0072;72;2917;Chartres Centre;17;true;true
0231-B-4708-2367;;0231;231;4704;Laillé Eglise;3;true;true
0072-B-3901-2942;;0072;72;3907;Fontaine Blanche;7;true;true
0231-B-4708-2367;;0231;231;4700;Point du Jour;5;true;true
0072-B-3901-2942;;0072;72;2928;Constant Mérel;10;true;true
0231-B-4708-2367;;0231;231;3905;Pont-Péan Mairie;10;true;true
0072-B-3901-2942;;0072;72;2942;Collège Pôle Sud;15;true;true
0231-B-4708-2367;;0231;231;3907;Fontaine Blanche;12;true;true
0072-B-4708-1534;;0072;72;4702;Orée du Bois;4;true;true
0231-B-4708-2367;;0231;231;3908;Renaissance;13;true;true
0072-B-4708-1534;;0072;72;3913;Chemin Vert;9;true;true
0231-B-4708-2367;;0231;231;2366;Aire du 8 Mai;15;true;true
0072-B-4708-1534;;0072;72;3906;Rivaudière;11;true;true
0232-B-2619-2645;;0232;232;2619;La Poste;1;true;true
0072-B-4708-1534;;0072;72;2916;Auditoire;21;true;true
0232-B-2619-2645;;0232;232;2647;Vern Gare;2;true;true
0072-B-4708-1534;;0072;72;1267;Félix Eboué;27;true;true
0233-A-3801-4381;;0233;233;3802;Bourgbarré Mairie;3;true;true
0073-A-1511-4112;;0073;73;1511;La Poterie;1;true;true
0233-A-3801-4381-3246;;0233;233;3838;Salle de Sports;2;true;true
0073-A-1511-4112;;0073;73;4108;Chêne Hervé;12;true;true
0233-A-3801-4381-3246;;0233;233;3802;Bourgbarré Mairie;3;true;true
0073-A-1511-4112;;0073;73;4109;Corps-Nuds Mairie;13;true;true
0233-A-3801-4381-3246;;0233;233;3246;Collège Récipon;7;true;true
0073-A-1511-4112-2641;;0073;73;2620;Bel Air;4;true;true
0233-A-3802-3246;;0233;233;3804;La Basse Erable;3;true;true
0073-A-1511-4112-2641;;0073;73;4108;Chêne Hervé;13;true;true
0233-B-4381-3801-3246;;0233;233;3839;Salle de Sports;7;true;true
0073-B-4112-1511;;0073;73;4555;Saint-Armel Gare;9;true;true
0234-B-3136-2841;;0234;234;3108;Duchesse Anne;3;true;true
0073-B-4112-1511;;0073;73;2602;Bel Air;13;true;true
0235-A-3914-3251;;0235;235;3914;Mouton Blanc;1;true;true
0073-B-4112-1511;;0073;73;2603;La Poste;14;true;true
0235-A-3914-3251;;0235;235;3225;ZA L'Hermitière;4;true;true
0073-B-4112-1511-2622;;0073;73;4102;Huberdières;2;true;true
0235-B-3245-3903;;0235;235;3248;ZA L'Hermitière;2;true;true
0073-B-4112-1511-2622;;0073;73;2602;Bel Air;13;true;true
0235-B-3245-3903;;0235;235;4722;Château d'Eau;4;true;true
0073-B-4551-1511;;0073;73;4554;Lande du Jardin;3;true;true
0236-A-3162-3617;;0236;236;3124;Chapitre;6;true;true
0073-B-4551-1511;;0073;73;2602;Bel Air;6;true;true
0236-A-3162-3617;;0236;236;3146;Touche Champagne;7;true;true
0074-A-1510-3259;;0074;74;3219;Coteau;8;true;true
0236-A-3162-3617;;0236;236;3611;Le Reuvre;8;true;true
0074-A-1510-3259;;0074;74;3220;Surcouf;9;true;true
0236-A-3162-3617;;0236;236;3612;Placis de la Touche;9;true;true
0074-A-1510-3259;;0074;74;3259;Ormes Blanches;10;true;true
0236-A-3162-4453;;0236;236;3143;Haute Rabine;5;true;true
0074-A-1510-3801;;0074;74;3219;Coteau;8;true;true
0236-A-3162-4453;;0236;236;3146;Touche Champagne;7;true;true
0074-A-1510-3810;;0074;74;1510;Henri Fréville;1;true;true
0236-A-3162-4453-3617;;0236;236;3162;Centre scolaire Pacé;1;true;true
0074-A-1510-3810;;0074;74;4357;Croix du Pigeonnet;2;true;true
0236-A-3162-4453-3617;;0236;236;3143;Haute Rabine;5;true;true
0074-A-1510-3810;;0074;74;3216;Plardière;4;true;true
0236-A-3162-4453-3617;;0236;236;3614;Clos des Tilleuls;11;true;true
0074-A-1510-3810;;0074;74;3206;Frogerais;13;true;true
0236-A-3162-4453-3617;;0236;236;3615;Parthenay Mairie;12;true;true
0074-A-1510-3811;;0074;74;4357;Croix du Pigeonnet;2;true;true
0236-A-3162-4453-3617;;0236;236;3616;La Renardière;14;true;true
0074-A-1510-3811;;0074;74;3249;Orgerblon;3;true;true
0236-A-3162-4453-3617;;0236;236;4460;La Cour aux Pages;17;true;true
0074-A-1510-3811;;0074;74;3257;Haye Longue;5;true;true
0236-B-3617-3162;;0236;236;3604;La Noë;4;true;true
0074-A-1510-3811;;0074;74;3219;Coteau;8;true;true
0236-B-3617-3162;;0236;236;3606;Le Reuvre;6;true;true
0074-A-1510-3811;;0074;74;3205;Petite Rochelle;12;true;true
0236-B-3617-3162;;0236;236;3136;Pont Amelin;10;true;true
0074-A-1510-3811;;0074;74;3207;Fort Joual;14;true;true
0236-B-4451-3162;;0236;236;4451;Clairville;1;true;true
0074-A-1510-3811;;0074;74;3811;Sept Fours;15;true;true
0236-B-4451-3162;;0236;236;4453;Clayes Centre;4;true;true
0074-B-3801-1510;;0074;74;3801;Centre de Loisirs;1;true;true
0237-A-2502-4212;;0237;237;4207;Mare Doux;6;true;true
0074-B-3801-1510;;0074;74;3210;Coteau;9;true;true
0237-A-2502-4212;;0237;237;4208;Grippay;7;true;true
0074-B-3801-1510;;0074;74;3211;Groupe Scolaire;10;true;true
0237-A-2502-4212;;0237;237;4211;Calvaire;10;true;true
0074-B-3811-1510;;0074;74;3203;Petite Rochelle;5;true;true
0237-A-2534-4212;;0237;237;4207;Mare Doux;6;true;true
0074-B-3811-1510;;0074;74;3211;Groupe Scolaire;10;true;true
0237-A-2534-4212;;0237;237;4209;Avenir;8;true;true
0074-B-3811-1510;;0074;74;3212;Levant;11;true;true
0237-A-2534-4212;;0237;237;4203;Alfred de Musset;9;true;true
0074-B-3811-1510;;0074;74;3213;Plardière;13;true;true
0238-A-2502-4270;;0238;238;4269;Place de la Mairie;8;true;true
0075-A-2631-1511;;0075;75;2631;Moulin;1;true;true
0238-B-4267-2502;;0238;238;4267;Ville aux Archers;1;true;true
0075-A-2631-1511;;0075;75;2630;Maillardière;2;true;true
0238-B-4267-2502;;0238;238;4303;L'Hermitage Gare;7;true;true
0075-A-2631-1511;;0075;75;2603;La Poste;3;true;true
0238-B-4267-2502;;0238;238;2534;Collège Brassens;8;true;true
0075-A-3401-1511;;0075;75;3404;Menault;5;true;true
0238-B-4267-2502-4322;;0238;238;4267;Ville aux Archers;1;true;true
0075-A-3401-1511;;0075;75;3405;Eclosel;6;true;true
0238-B-4267-2502-4322;;0238;238;4264;Place de la Mairie;2;true;true
0075-B-1511-3401;;0075;75;3406;Eclosel;5;true;true
0238-B-4267-2502-4322;;0238;238;2534;Collège Brassens;11;true;true
0075-B-2619-3401;;0075;75;2632;Moulin;3;true;true
0238-B-4267-2502-4322;;0238;238;2502;Lycée Monod;12;true;true
0075-B-2619-3401;;0075;75;3407;Grée Barel;5;true;true
0239-A-2502-3869;;0239;239;3865;Mordelles Eglise;8;true;true
0075-B-2619-3401;;0075;75;3421;La Porte;8;true;true
0239-A-2502-3869;;0239;239;3869;Mordelles Pâtis;9;true;true
0075-B-2619-3401;;0075;75;3402;Langlois;9;true;true
0239-B-3869-2502;;0239;239;3869;Mordelles Pâtis;1;true;true
0075-B-2619-3401;;0075;75;3401;Parc des Sports;10;true;true
0239-B-3869-2502;;0239;239;3853;Mordelles Mairie;3;true;true
0076-A-1566-3851;;0076;76;1414;Merlin;4;true;true
0239-B-3869-2502;;0239;239;3856;Croix Ignon;6;true;true
0076-A-1566-3851;;0076;76;3763;Lion d'Or;9;true;true
0239-B-3869-2502;;0239;239;3857;Grande Fontaine;7;true;true
0076-A-1566-3851;;0076;76;3851;Mordelles Pâtis;19;true;true
0239-B-3869-2502;;0239;239;3858;Vivier des Bois;8;true;true
0076-A-1566-3851-2549;;0076;76;1414;Merlin;4;true;true
0239-B-3869-2502;;0239;239;2502;Lycée Monod;9;true;true
0076-A-1566-3851-2549;;0076;76;3771;Champs Bleus;7;true;true
0240-A-3705-2502;;0240;240;4322;L'Hermitage Centre;2;true;true
0076-A-1566-3851-2549;;0076;76;2549;Lindon;11;true;true
0240-A-3705-2502;;0240;240;4306;Clairefontaine;4;true;true
0076-A-1566-3851-2549;;0076;76;3862;Gretay;16;true;true
0240-A-3705-2502;;0240;240;2502;Lycée Monod;6;true;true
0076-A-1566-3851-2549;;0076;76;3864;Mordelles Mairie;18;true;true
0240-A-3717-2502;;0240;240;4306;Clairefontaine;5;true;true
0076-B-3851-1566;;0076;76;3855;Gretay;5;true;true
0240-A-3717-2502;;0240;240;2534;Collège Brassens;6;true;true
0076-B-3851-1566;;0076;76;2540;Acquêts;7;true;true
0240-A-3732-2502;;0240;240;4322;L'Hermitage Centre;2;true;true
0076-B-3851-1566;;0076;76;1503;Colin;15;true;true
0240-A-3732-2502-3708;;0240;240;3717;Maison Neuve;2;true;true
0076-B-3851-1566-2549;;0076;76;3851;Mordelles Pâtis;1;true;true
0240-A-3732-2502-3708;;0240;240;3707;Pont aux Moines;5;true;true
0076-B-3851-1566-2549;;0076;76;3855;Gretay;5;true;true
0240-A-3732-2502-3708;;0240;240;3708;Vigne;6;true;true
0076-B-3851-1566-2549;;0076;76;2540;Acquêts;7;true;true
0240-A-4322-2502;;0240;240;4322;L'Hermitage Centre;1;true;true
0076-B-3851-1566-2549;;0076;76;2549;Lindon;10;true;true
0240-A-4322-2502;;0240;240;4305;Village;2;true;true
0076-B-3851-1566-2549;;0076;76;3756;Lion d'Or;12;true;true
0240-A-4322-2502;;0240;240;4306;Clairefontaine;3;true;true
0076-B-3851-1566-2549;;0076;76;1297;Villejean-Université;19;true;true
0240-B-2502-3732-3708;;0240;240;4308;Village;3;true;true
0077-A-1214-3617;;0077;77;1214;République;1;true;true
0240-B-2502-3732-3708;;0240;240;3708;Vigne;6;true;true
0077-A-1214-3617;;0077;77;3125;Pâtis Roussel;13;true;true
0240-B-2534-3732;;0240;240;2534;Collège Brassens;1;true;true
0077-A-1214-3617;;0077;77;3117;Renan;15;true;true
0240-B-2534-3732;;0240;240;2502;Lycée Monod;2;true;true
0077-A-1214-3617;;0077;77;3124;Chapitre;18;true;true
0240-B-2534-3732;;0240;240;4308;Village;4;true;true
0077-A-1214-3617;;0077;77;3611;Le Reuvre;20;true;true
0240-B-2534-3732;;0240;240;3724;Clos des Cerisiers;7;true;true
0077-A-1214-3617;;0077;77;3617;Parthenay Fontaine;25;true;true
0240-B-2534-3732-3708;;0240;240;3714;Saint-Gilles Centre;8;true;true
0077-A-1519-3125-3137;;0077;77;1519;Villejean-Université;1;true;true
0241-A-3881-4212;;0241;241;4208;Grippay;2;true;true
0077-A-1519-3125-3137;;0077;77;3113;Le Ponant;7;true;true
0241-A-3881-4212;;0241;241;4203;Alfred de Musset;4;true;true
0077-A-1519-3125-3137;;0077;77;3173;Teillais;10;true;true
0242-A-4950-6000;;0242;242;4803;Sévignière;3;true;true
0077-A-1519-3125-3137;;0077;77;3125;Pâtis Roussel;15;true;true
0242-B-6000-4950;;0242;242;4851;Chapelle-Chaussée;2;true;true
0077-A-1519-3134;;0077;77;1519;Villejean-Université;1;true;true
